"source","dest","action","shDest","verified"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161418\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161418\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161418\markdownlint.log","novapolis-dev\archive\reports\markdownlint_BC2DB1CC.log","MOVED","BC2DB1CC9452AE2A2428059B9112A2156BF92770F6F84C0DA208E5CFD913A9CA","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161418\mypy.log","novapolis-dev\archive\reports\mypy_917D32AF.log","MOVED","917D32AF1D141337A18448C31EB12600291FE9F98E532AF48BFBAAEFAA832488","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161418\pyright.log","novapolis-dev\archive\reports\pyright_AF43371E.log","MOVED","AF43371E760B83412A0032CBFA3F36DFD79E173ABBA244867BA079EF2C870E0B","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161418\pytest.log","novapolis-dev\archive\reports\pytest_B91EA7C4.log","MOVED","B91EA7C49113562A7D03EA72FEFE6873BD224C90351DDD250524BD7D8C0BE95F","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161418\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161418\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161533\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161533\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161533\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161533\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161533\markdownlint.log","novapolis-dev\archive\reports\markdownlint_BC2DB1CC.log","MOVED","BC2DB1CC9452AE2A2428059B9112A2156BF92770F6F84C0DA208E5CFD913A9CA","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161533\mypy.log","novapolis-dev\archive\reports\mypy_917D32AF.log","MOVED","917D32AF1D141337A18448C31EB12600291FE9F98E532AF48BFBAAEFAA832488","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161533\pyright.log","novapolis-dev\archive\reports\pyright_93FC8E22.log","MOVED","93FC8E2209EB84696BC9A4E2307232656874BA5178468AC6F4DD7F1A74FBA555","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161533\pytest.log","novapolis-dev\archive\reports\pytest_30A5CAE7.log","MOVED","30A5CAE79BAB26302C5C9AD3E182567B7A3B518E7EE36E4B0428F85B64A59BB4","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161533\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161533\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161826\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161826\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161826\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161826\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161826\markdownlint.log","novapolis-dev\archive\reports\markdownlint_BC2DB1CC.log","MOVED","BC2DB1CC9452AE2A2428059B9112A2156BF92770F6F84C0DA208E5CFD913A9CA","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161826\mypy.log","novapolis-dev\archive\reports\mypy_917D32AF.log","MOVED","917D32AF1D141337A18448C31EB12600291FE9F98E532AF48BFBAAEFAA832488","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161826\pyright.log","novapolis-dev\archive\reports\pyright_93FC8E22.log","MOVED","93FC8E2209EB84696BC9A4E2307232656874BA5178468AC6F4DD7F1A74FBA555","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161826\pytest.log","novapolis-dev\archive\reports\pytest_F658F210.log","MOVED","F658F2107A7A917B854309511973D48B2A52A3743E61311630B6406C13BF9E4C","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161826\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161826\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162255\black.log","novapolis-dev\archive\reports\black_007BB301.log","MOVED","007BB301CBFC9D9B4EDCEF7D4EDCC9BC11C0ADD5D74F17E1581DCECC0CF30003","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162255\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162255\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162255\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162255\markdownlint.log","novapolis-dev\archive\reports\markdownlint_BC2DB1CC.log","MOVED","BC2DB1CC9452AE2A2428059B9112A2156BF92770F6F84C0DA208E5CFD913A9CA","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162255\mypy.log","novapolis-dev\archive\reports\mypy_655CA93C.log","MOVED","655CA93CA2FC75685D2EECC62FF679882B8435F5742D8EC82542A97BB910DD55","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162255\pyright.log","novapolis-dev\archive\reports\pyright_55E09E3A.log","MOVED","55E09E3A2A152223220C6AD9F4C20B1877FF1076EF28B45CFE3D2B98EAA6DA0D","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162255\pytest.log","novapolis-dev\archive\reports\pytest_8880A5D3.log","MOVED","8880A5D3034FA6DA760FCF320D4ECCC3B61D74DC64C37D5BE5E12FFE3838A50A","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162255\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162255\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162424\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162424\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162424\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162424\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162424\markdownlint.log","novapolis-dev\archive\reports\markdownlint_BC2DB1CC.log","MOVED","BC2DB1CC9452AE2A2428059B9112A2156BF92770F6F84C0DA208E5CFD913A9CA","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162424\mypy.log","novapolis-dev\archive\reports\mypy_655CA93C.log","MOVED","655CA93CA2FC75685D2EECC62FF679882B8435F5742D8EC82542A97BB910DD55","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162424\pyright.log","novapolis-dev\archive\reports\pyright_55E09E3A.log","MOVED","55E09E3A2A152223220C6AD9F4C20B1877FF1076EF28B45CFE3D2B98EAA6DA0D","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162424\pytest.log","novapolis-dev\archive\reports\pytest_A99C7D1E.log","MOVED","A99C7D1E8A6635713C85AFEDB85351B2D0B21EE4EF8255812339BCB5D59F6098","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162424\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_162424\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_203601\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_203601\frontmatter.log","novapolis-dev\archive\reports\frontmatter_7F1D5EF9.log","MOVED","7F1D5EF904672B78BE9B3FBBBCD47A2EEBA590A47A29572421DD6A7DF828236E","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_203601\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_203601\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_203601\markdownlint.log","novapolis-dev\archive\reports\markdownlint_4C337724.log","MOVED","4C337724E64BB5AE68CFC5B9BA47DCEA415E76F1D339D98220E68D2F18219185","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_203601\mypy.log","novapolis-dev\archive\reports\mypy_655CA93C.log","MOVED","655CA93CA2FC75685D2EECC62FF679882B8435F5742D8EC82542A97BB910DD55","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_203601\pyright.log","novapolis-dev\archive\reports\pyright_55E09E3A.log","MOVED","55E09E3A2A152223220C6AD9F4C20B1877FF1076EF28B45CFE3D2B98EAA6DA0D","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_203601\pytest.log","novapolis-dev\archive\reports\pytest_B460EA17.log","MOVED","B460EA174CD83049F08470292A5D4AE53303D445788221F7F3046025B7F516B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_203601\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_203601\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251114_2240\githooks\pre-commit.ps1.metadata.md","novapolis-dev\archive\docs\others\pre-commit.ps1.metadata.md","MOVED","0599E913E4127E620CDC4086B6471ACCCFEC1EEF1A14030E001D55F3D660919D","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251114_2240\scripts\append_done_and_push.ps1.metadata.md","novapolis-dev\archive\docs\donelogs\append_done_and_push.ps1.metadata.md","MOVED","CDEFE5A24E8074CF9E77F4837BA88DFDFFD73EAB303DA0FF361BC3A3983E9F84","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251114_2240\scripts\checks_linters.ps1.metadata.md","novapolis-dev\archive\docs\others\checks_linters.ps1.metadata.md","MOVED","401EF15DF4D78ECCEE1C56CB280D0EF7F5C2D8C9305D97176AEE0572150B0E10","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251114_2240\scripts\checks_types.ps1.metadata.md","novapolis-dev\archive\docs\others\checks_types.ps1.metadata.md","MOVED","EDB25D25763BB84F77E566A0CE790EDF830E967BB87DABB56676C469D4D3A5E4","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251114_2240\scripts\diagnostics.ps1.metadata.md","novapolis-dev\archive\docs\others\diagnostics.ps1.metadata.md","MOVED","814DA63D910013CFCF66EF1F841C8CA31F2C5841B0384EFF7AC7D358D5AD30C2","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251114_2240\scripts\git_commit_push.ps1.metadata.md","novapolis-dev\archive\docs\others\git_commit_push.ps1.metadata.md","MOVED","EE4624A2E1DE5942CE67322AC523CBE508EBB5345F2317C6099962D86B3CD828","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251114_2240\scripts\install_hooks.ps1.metadata.md","novapolis-dev\archive\docs\others\install_hooks.ps1.metadata.md","MOVED","51D9F5169A76AED3EFED09436CC0487981FBA474FE9A43916DAB27BFE4F18071","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251114_2240\scripts\run_frontmatter_validator.ps1.metadata.md","novapolis-dev\archive\docs\others\run_frontmatter_validator.ps1.metadata.md","MOVED","1A11201979841D0E07FC64B8F4D89443548A34D8C1DA34F961B25D4C4C0EAF60","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251114_2240\scripts\run_linters.ps1.metadata.md","novapolis-dev\archive\docs\others\run_linters.ps1.metadata.md","MOVED","D4151BDDE3980049DB98DAB9A2287352A935CAA8B69194E1F8373B6E60423514","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\githooks\pre-commit.ps1","novapolis-dev\archive\scripts.ps1-scripts\pre-commit.ps1","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\novapolis-rp\coding\tools\curation\build-staging-reports.ps1","novapolis-dev\archive\scripts.ps1-scripts\build-staging-reports.ps1","MOVED","0EE5B1CF3C22E04F87B4E069947F0BB169765ECFB4B150ADD294945397C0363E","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\novapolis-rp\coding\tools\diagnostics\systemcheck.ps1","novapolis-dev\archive\scripts.ps1-scripts\systemcheck.ps1","MOVED","34644092472D8DB01E295088E0FF20F0A77031C72FC2C39489A47EEAEF1E68CF","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\novapolis-rp\coding\tools\diagnostics\with_lock.ps1","novapolis-dev\archive\scripts.ps1-scripts\with_lock.ps1","MOVED","73C3149CC8F269F372B649F4B9F5A6E00B66A4A30BE13BC2831B92AFE0FD6929","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\novapolis-rp\coding\tools\validators\run_check_names.ps1","novapolis-dev\archive\scripts.ps1-scripts\run_check_names.ps1","MOVED","272398477078DDD7738F3F4E5D969424621C522732F954FAADF0B95B9BB48563","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\novapolis-rp\coding\tools\validators\run_validate_all.ps1","novapolis-dev\archive\scripts.ps1-scripts\run_validate_all.ps1","MOVED","3FBBB253093968F9DC0AB9003BE5703CDD6CA8124C6E9FA7C028C5A1342C6D12","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\novapolis_agent\scripts\cleanup_phase3.ps1","novapolis-dev\archive\scripts.ps1-scripts\cleanup_phase3.ps1","MOVED","AF5285E627AB6C37E7A3FFC081DB3AF738C68F0CCB3374EAEA6B1BB77B2CCB82","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\novapolis_agent\scripts\cleanup_phase4.ps1","novapolis-dev\archive\scripts.ps1-scripts\cleanup_phase4.ps1","MOVED","6D469BA678EA61194DCDC444A5679E6A355D4B15B1EF86C2DA411C607F6EFAFE","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\novapolis_agent\scripts\history_purge_plan.ps1","novapolis-dev\archive\scripts.ps1-scripts\history_purge_plan.ps1","MOVED","8B15ED746EBE98C2CF5050B2392690EC8640390DB17C5C1A8E0413C0639308B6","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\append_done_and_push.ps1","novapolis-dev\archive\scripts.ps1-scripts\append_done_and_push.ps1","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\checks_linters.ps1","novapolis-dev\archive\scripts.ps1-scripts\checks_linters_CD4BE746.ps1","MOVED","CD4BE7463C4E517B45A449DACB86583C9A33C73C2124B34DD6B321E6E82FA317","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\checks_types.ps1","novapolis-dev\archive\scripts.ps1-scripts\checks_types_C2204B51.ps1","MOVED","C2204B5144190EFD440934704E384650CDFF7439E6382DEB22CE88A34B13F536","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\cleanup_workspace_files.ps1","novapolis-dev\archive\scripts.ps1-scripts\cleanup_workspace_files.ps1","MOVED","DC49B235A5EAF238224C744EB5AD85739365515A52070E460240EA9E7CE63CE3","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\collect_commit_times_batch1.ps1","novapolis-dev\archive\scripts.ps1-scripts\collect_commit_times_batch1.ps1","MOVED","CD4B938D4F82CFB35E38A830E42B3B87EAE3DE9145B1B5A2588E26643C802D8F","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\diagnostics.ps1","novapolis-dev\archive\scripts.ps1-scripts\diagnostics_46AE4628.ps1","MOVED","46AE46286311F84C99088CBC89B871388FCADF090E32D04C2F9962ED9E564212","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\git_commit_push.ps1","novapolis-dev\archive\scripts.ps1-scripts\git_commit_push_1FF3CADA.ps1","MOVED","1FF3CADAC6CAD946108347FE3335E12F0444F4B89F6F9AE7FC9CFD3A0AE9485D","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\install_hooks.ps1","novapolis-dev\archive\scripts.ps1-scripts\install_hooks_7C6FC048.ps1","MOVED","7C6FC048C80A8504143C7E7875A611BB0BFD951A91F9BFF7BEB9695424286FBB","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\rotate_backups.ps1","novapolis-dev\archive\scripts.ps1-scripts\rotate_backups.ps1","MOVED","E9A8811304587C51DDB0D7F4809F802ABB2442928FD80B050AF30B68960BE135","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\run_frontmatter_validator.ps1","novapolis-dev\archive\scripts.ps1-scripts\run_frontmatter_validator_9BBD35EA.ps1","MOVED","9BBD35EA12BB32345B9852D32E3F5531561BC924E74746842214BDF099435AF9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\run_linters.ps1","novapolis-dev\archive\scripts.ps1-scripts\run_linters_64183225.ps1","MOVED","64183225C675B91763E017D3488FE2C031E6482166EFCDB8C2B5284AEA99A2EE","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\run_pytest_coverage.ps1","novapolis-dev\archive\scripts.ps1-scripts\run_pytest_coverage_086C2553.ps1","MOVED","086C255372006844E45048941174CD81967D00911F68DAA2E37E55483D2755CF","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\run_pytest_quick.ps1","novapolis-dev\archive\scripts.ps1-scripts\run_pytest_quick_AF35609F.ps1","MOVED","AF35609F4743410237F0ADEDAE09DB4D7605A6132A01AC978B20B149F6C2EB6B","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\run_sim_headless.ps1","novapolis-dev\archive\scripts.ps1-scripts\run_sim_headless.ps1","MOVED","C11057676920CEAC2551E135FE1BACB253D72BAF9C7A4DEC53FB7B2E0BE32E07","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\scan_links.ps1","novapolis-dev\archive\scripts.ps1-scripts\scan_links_6E87C06E.ps1","MOVED","6E87C06E91541175F6291560025FED136D3186917FE4CF1CED919585E87A5DDF","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\setup_root_venv.ps1","novapolis-dev\archive\scripts.ps1-scripts\setup_root_venv_78489097.ps1","MOVED","78489097B4536D467338B9ABC5EC74BAC712C19737785AAA14357E8676E686CA","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\snapshot_gate.ps1","novapolis-dev\archive\scripts.ps1-scripts\snapshot_gate.ps1","MOVED","C6EB647FBE6E83BB359E3A08BE761E2CE12B12F591F8979474B111FAC70B541D","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\snapshot_write_lock.ps1","novapolis-dev\archive\scripts.ps1-scripts\snapshot_write_lock_750B4908.ps1","MOVED","750B4908187ABFC7D9BF15FD0C49D0CA7CDC58E1810F0A6F970C47BFC2152E45","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\tests_pytest_root.ps1","novapolis-dev\archive\scripts.ps1-scripts\tests_pytest_root.ps1","MOVED","A187C3E49740CEC9BA2AF598C1A135EECBD9F1CCE266247D4EE982AF40E06D2B","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\update_backups_manifest.ps1","novapolis-dev\archive\scripts.ps1-scripts\update_backups_manifest.ps1","MOVED","D2EC099F720033609A17DAA19C620CE1F9EABBC996DD23698243EF7441F11C06","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\update_workspace_tree_dirs.ps1","novapolis-dev\archive\scripts.ps1-scripts\update_workspace_tree_dirs.ps1","MOVED","A10B0F1B844BB7DB0EA847144181362D056FE9244C626A8807AE225FE20EAF5F","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\verify_sim.ps1","novapolis-dev\archive\scripts.ps1-scripts\verify_sim.ps1","MOVED","E7B301D2AED0AB6F56CA7701187A8BE2D62CEBF1EE8C3C63EF3945B0C202EF6A","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\ps1_archives_20251115_0407\scripts\task_wrappers\fix_ruff.ps1","novapolis-dev\archive\scripts.ps1-scripts\fix_ruff_7B91B227.ps1","MOVED","7B91B2278801B5AA1255D34A7BA5B51B5FC43F0E59C6E6CE64C41813439E2EF4","True"
